time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_turf_thread_time,air_equalize_cost,air_post_process_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_heat_spread_cost,air_pipenets_cost,air_rebuilds_cost,air_amt_gas_mixes,air_alloc_gas_mixes,air_hotspot_count,air_network_count,air_delta_count
9190,2,1,0.460164,0.274816,0.245176,2.03139,25,16.2736,,0,9.88419,0.708649,0.00251797,0.00308588,0,2.42248,0.00176773,92762,93149,0,165,0
9290,2,0,0.322115,0.284276,0.249086,2.26038,25,16.5996,,0,8.96934,0.00817017,0.00263084,0.00339832,0,2.09083,0.0016465,92762,93149,0,165,0
9390,2,0,0.225481,0.272517,0.251429,2.23281,25,14.5461,,0,10.9064,9.41957e-005,0.00281639,0.00356687,0,2.23686,0.00179189,92762,93149,0,165,0
9490,2,0,0.157836,0.249581,0.251244,2.29093,25,19.3297,,0,10.1519,1.92,0.00289928,0.00354361,0,2.15616,0.00169941,92762,93149,0,165,0
9590,2,0,0.110485,0.221762,0.248296,2.05306,25,17.7109,,0,10.7062,0.123262,0.00308752,0.0031443,0,1.83551,0.00185497,92762,93149,0,165,0
9690,2,0,0.0773398,0.192877,0.242754,2.46735,25,21.4914,,0,6.63825,1.04971,0.00296076,0.0032101,0,2.06919,0.0023111,92762,93149,0,165,0
9790,2,0,0.0541379,0.165129,0.234992,2.75093,25,23.5066,,0,5.31102,2.56968,0.00327266,0.00380749,0,2.0905,0.0018969,92762,93149,0,165,0
9890,2,1,0.337897,0.199683,0.231461,2.89337,25,16.0896,,0,1.21805,1.72195,0.0030586,0.00417099,0,1.99513,0.00169518,92762,93149,0,165,0
9990,2,0,0.236528,0.207052,0.22902,2.3966,25,14.7623,,0,2.83296,1.3266,0.0032788,0.00356448,0,2.23047,0.00210625,92762,93149,0,165,0
10090,2,1,0.465569,0.258755,0.231993,2.65035,25,14.7901,,0,13.2807,0.0828487,0.00295159,0.00330542,0,2.15654,0.00186452,92762,93149,0,165,0
10190,2,0,0.325899,0.272184,0.236012,3.00036,25,17.7072,,0,10.6819,0.0795772,0.0038356,0.00436259,0,2.32586,0.0018482,92762,93149,0,165,0
10290,2,0,0.228129,0.263373,0.238749,2.48781,25,16.0628,,0,6.16497,2.80092,0.00279703,0.00347491,0,2.08929,0.00257699,92762,93149,0,165,0
10390,2,0,0.15969,0.242636,0.239137,2.39448,25,15.2147,,0,10.0052,1.24541,0.00314699,0.00371892,0,2.30521,0.00190053,92762,93149,0,165,0
10490,2,0,0.111783,0.216466,0.23687,2.29014,25,14.5033,,0,13.1099,0.443855,0.00403596,0.00419553,0,2.41089,0.00190811,92762,93149,0,165,0
10590,2,0,0.0782482,0.188822,0.232065,2.06934,25,18.2613,,0,1.29429,0.264062,0.00292933,0.00367807,0,2.07712,0.00164957,92762,93149,0,165,0
10690,2,0,0.0547738,0.162013,0.22506,2.6338,25,14.8919,,0,7.85059,0.841905,0.00330484,0.00404504,0,2.25763,0.00186258,92762,93149,0,165,0
10790,2,1,0.338342,0.197278,0.222282,3.30546,25,14.8738,,0,13.2138,0.00776521,0.00781274,16.897,0,2.0261,0.00222842,92762,93149,9,165,0
10890,2,0,0.236839,0.205191,0.220573,2.50922,30,15.8501,,0,5.38852,1.41684,0.20784,0.530962,0,2.12429,0.0019311,92762,93149,9,165,0
10990,2,0,0.165787,0.19731,0.218246,2.75777,41,17.6809,,0,9.07793,0.016335,0.584614,0.291683,0,2.11362,0.00206527,92762,93149,9,165,0
11090,2,0,0.116051,0.181058,0.214528,2.49389,41,25.5879,,0,1.75563,3.4487,0.638281,0.349491,0,2.68741,0.00220507,92762,93149,9,165,0
11190,2,0,0.0812358,0.161094,0.209184,2.21904,41,15.7293,,0,5.56184,0.638357,0.602724,0.720033,0,2.28812,0.00186703,92762,93149,9,165,0
11290,2,0,0.0568651,0.140248,0.202291,2.34838,25,14.523,,0,6.04241,2.27186,0.103792,0.480019,0,2.09384,0.00169416,92762,93149,9,165,0
11390,2,1,0.339806,0.18016,0.200077,2.57351,26,18.8206,,0,2.31788,2.17132,0.0840965,0.368658,0,2.10262,0.00168525,92762,93149,9,165,0
11490,2,0,0.237864,0.1917,0.19924,2.53692,26,15.7692,,0,0.660043,2.60607,0.0708976,0.310348,0,2.43356,0.00160936,92762,93149,9,165,0
11590,2,0,0.166505,0.186661,0.197982,2.52646,25,15.7913,,0,2.12574,5.53941,0.0588115,0.303352,0,2.29992,0.00178738,92762,93149,9,165,0
11690,2,0,0.116553,0.17264,0.195448,2.27049,26,15.8129,,0,3.93395,3.41752,0.0516975,2.0754,0,2.43371,0.00206534,92762,93149,9,165,0
11790,2,1,0.381587,0.214429,0.197346,2.63478,25,14.2586,,0,2.52187,2.1591,0.0436351,0.525969,0,2.68376,0.00177306,92762,93149,8,165,0
11890,2,0,0.267111,0.224966,0.200108,2.36353,25,15.9823,,0,9.86761,1.09919,0.0383267,1.05139,0,2.24306,0.00194114,92762,93149,5,165,0
11990,2,0,0.186978,0.217368,0.201834,2.40196,25,17.9575,,0,10.9458,0.205087,0.0481992,1.03997,0,2.26532,0.00186861,92762,93149,8,165,0
12090,2,0,0.130884,0.200071,0.201658,2.68866,25,18.5151,,0,10.7535,0.0023645,0.0304785,0.907061,0,2.39978,0.00178345,92762,93149,9,165,0
12190,2,0,0.0916191,0.178381,0.19933,2.21032,26,29.4648,,0,0.403303,1.72286,0.00475815,0.633414,0,2.15869,0.00194261,92762,93149,9,165,0
12290,2,0,0.0641334,0.155531,0.19495,2.55586,26,20.6592,,0,3.03821,2.97355,0.00331142,0.704629,0,2.32446,0.00238642,92762,93149,6,165,0
12390,2,0,0.0448934,0.133404,0.188795,2.33833,26,15.6775,,0,5.26649,2.21289,0.0458851,1.05374,0,2.3825,0.00198381,92762,93149,6,165,0
12490,2,0,0.0314254,0.113008,0.181217,2.36752,26,14.4322,,0,3.10541,0.200976,0.0478153,0.8908,0,2.41911,0.00209013,92762,93149,9,165,0
12590,2,0,0.0219977,0.094806,0.172576,2.38727,26,15.9224,,0,6.35144,2.05032,0.048526,1.37814,0,2.5982,0.00173486,92762,93149,6,165,0
12690,2,0,0.0153984,0.0789245,0.16321,2.78605,26,14.5949,,0,10.0142,0.284003,0.0976531,0.301385,0,2.69113,0.00246101,92762,93149,3,165,0
12790,2,2,0.610779,0.185295,0.165419,2.2663,26,15.9494,,0,6.5613,0.0609204,0.0692298,0.0691712,0,2.37483,0.00184411,92762,93149,0,165,0
12890,2,0,0.427545,0.233745,0.172252,2.20727,27,18.5442,,0,8.49796,0.0907744,0.0804788,0.00490561,0,2.2168,0.00208608,92762,93149,0,165,0
12990,2,0,0.299282,0.246853,0.179712,2.9518,26,16.6876,,0,9.90968,0.0586927,0.0756055,0.00362786,0,2.28417,0.00240768,92762,93149,0,165,0
13090,2,0,0.209497,0.239382,0.185679,2.66993,26,18.4364,,0,9.67826,0.000676681,0.0807619,0.00413963,0,2.33995,0.00189103,92762,93149,0,165,0
13190,2,0,0.146648,0.220835,0.189194,2.91089,26,15.6468,,0,9.41457,2.29591,0.0727729,0.0036291,0,2.34854,0.00186675,92762,93149,0,165,0
13290,2,0,0.102654,0.197199,0.189995,2.72505,26,17.3795,,0,9.86061,1.0493,0.0817267,0.00408109,0,1.90337,0.00174869,92762,93149,0,165,0
13390,3,12,3.67186,0.89213,0.260208,1.99557,26,16.5951,,0,12.3895,0.0500304,0.0896277,0.00409591,0,2.09792,0.00161265,92762,93149,0,165,0
13490,3,0,2.5703,1.22776,0.356964,2.35686,26,25.7031,,0,2.7873,3.89315,0.0983069,0.00424232,0,2.24947,0.00193152,92762,93149,0,165,0
13590,3,0,1.79921,1.34205,0.455473,2.38114,26,21.156,,0,9.08292,0.389366,0.0971881,0.00405175,0,2.24637,0.0015823,92762,93149,0,165,0
13690,3,0,1.25945,1.32553,0.542479,2.65348,27,14.4806,,0,3.02009,3.51536,0.312506,0.00870284,0,2.19524,0.00171649,92762,93149,0,165,0
13790,3,11,4.18161,1.89675,0.677906,2.94223,27,22.1817,,0,4.43897,1.64105,0.0643107,0.00423161,0,2.19117,0.00206792,92763,93149,0,165,0
13890,3,1,3.22713,2.16282,0.826398,3.08946,27,15.9452,,0,9.12522,0.0121088,0.00881296,0.00381218,0,2.35185,0.00176984,92763,93149,0,165,0
13990,3,0,2.25899,2.18206,0.961964,4.19003,26,16.4297,,0,7.14007,2.22473,0.00335481,0.00415909,0,2.16935,0.00172801,92763,93149,0,165,0
14090,3,0,1.58129,2.0619,1.07196,3.27434,26,16.3924,,0,4.02814,1.45925,0.00328415,0.00394165,0,2.40869,0.00159101,92763,93149,0,165,0
